"Date","Dernier","Ouv.","Plus Haut","Plus Bas","Variation %"
"09/10/2014","8,7383","8,7214","8,7529","8,6284","0,28%"
"08/10/2014","8,7135","8,7349","8,7882","8,6601","-0,45%"
"07/10/2014","8,7527","8,7187","8,8007","8,6987","0,17%"
"06/10/2014","8,7381","8,8152","8,8377","8,7181","-1,15%"
"03/10/2014","8,8394","8,6951","8,8486","8,6915","1,30%"
"02/10/2014","8,7256","8,7510","8,8110","8,6786","-0,35%"
"01/10/2014","8,7563","8,7580","8,8234","8,7116","-0,20%"
"30/09/2014","8,7741","8,7408","8,8081","8,6855","0,34%"
"29/09/2014","8,7443","8,7018","8,7527","8,6683","-0,01%"
"26/09/2014","8,7448","8,7040","8,7482","8,6469","0,44%"
"25/09/2014","8,7069","8,6640","8,7348","8,6412","0,18%"
"24/09/2014","8,6914","8,6504","8,6942","8,5894","0,45%"
"23/09/2014","8,6526","8,6101","8,6662","8,5674","0,10%"
"22/09/2014","8,6440","8,6139","8,6860","8,5894","-0,13%"
"19/09/2014","8,6555","8,5860","8,6777","8,5516","0,77%"
"18/09/2014","8,5897","8,5864","8,6831","8,5511","-0,29%"
"17/09/2014","8,6145","8,5701","8,6680","8,5046","0,36%"
"16/09/2014","8,5840","8,6002","8,6274","8,5166","-0,23%"
"15/09/2014","8,6037","8,5268","8,6200","8,5136","0,19%"
"12/09/2014","8,5875","8,5921","8,6133","8,5249","-0,02%"
"11/09/2014","8,5893","8,5890","8,6395","8,5397","-0,06%"
"10/09/2014","8,5941","8,5662","8,6466","8,5338","-0,03%"
"09/09/2014","8,5965","8,5789","8,6542","8,5471","-0,26%"
"08/09/2014","8,6185","8,5822","8,6401","8,5288","0,50%"
"05/09/2014","8,5752","8,5750","8,6257","8,5209","-0,01%"
"04/09/2014","8,5763","8,4518","8,6163","8,4325","1,27%"
"03/09/2014","8,4690","8,4527","8,5187","8,4283","-0,11%"
"02/09/2014","8,4784","8,4607","8,5238","8,4404","-0,03%"
"01/09/2014","8,4809","8,4561","8,5190","8,4357","-0,08%"
"29/08/2014","8,4877","8,4289","8,4993","8,4092","0,42%"
"28/08/2014","8,4522","8,4317","8,4974","8,3976","0,04%"
"27/08/2014","8,4492","8,4346","8,4936","8,4026","-0,12%"
"26/08/2014","8,4592","8,4270","8,4936","8,4021","0,14%"
"25/08/2014","8,4471","8,4141","8,4850","8,4039","0,33%"
"22/08/2014","8,4193","8,3756","8,4453","8,3589","0,23%"
"21/08/2014","8,4002","8,3914","8,4485","8,3714","-0,14%"
"20/08/2014","8,4118","8,3634","8,4367","8,3535","0,37%"
"19/08/2014","8,3806","8,3656","8,4170","8,3259","0,01%"
"18/08/2014","8,3797","8,3490","8,3845","8,2973","0,47%"
"15/08/2014","8,3404","8,3673","8,3931","8,2983","-0,43%"
"14/08/2014","8,3762","8,3400","8,3824","8,3375","-0,03%"
"13/08/2014","8,3789","8,3297","8,3928","8,2911","0,28%"
"12/08/2014","8,3553","8,3290","8,4055","8,3187","-0,16%"
"11/08/2014","8,3683","8,3215","8,3696","8,3059","0,25%"
"08/08/2014","8,3475","8,3320","8,3938","8,2886","-0,14%"
"07/08/2014","8,3592","8,3308","8,3963","8,3072","0,12%"
"06/08/2014","8,3489","8,3317","8,4070","8,3154","-0,01%"
"05/08/2014","8,3494","8,3143","8,3890","8,2983","-0,01%"
"04/08/2014","8,3501","8,3344","8,3523","8,2886","0,31%"
"01/08/2014","8,3240","8,3542","8,3880","8,2898","-0,26%"
"31/07/2014","8,3453","8,3164","8,3885","8,3121","0,04%"
"30/07/2014","8,3419","8,3074","8,3856","8,3044","0,08%"
"29/07/2014","8,3356","8,2951","8,3675","8,2905","0,19%"
"28/07/2014","8,3195","8,3025","8,3593","8,2900","-0,03%"
"25/07/2014","8,3219","8,3113","8,3720","8,2586","0,18%"
"24/07/2014","8,3072","8,2915","8,3526","8,2469","-0,25%"
"23/07/2014","8,3282","8,2813","8,3424","8,2515","0,26%"
"22/07/2014","8,3064","8,2730","8,3534","8,2410","0,19%"
"21/07/2014","8,2905","8,2621","8,3074","8,2390","-0,02%"
"18/07/2014","8,2918","8,2716","8,3172","8,2362","0,03%"
"17/07/2014","8,2891","8,2659","8,3061","8,2327","0,16%"
"16/07/2014","8,2762","8,2579","8,3114","8,2177","0,11%"
"15/07/2014","8,2675","8,2240","8,2832","8,1930","0,31%"
"14/07/2014","8,2420","8,2436","8,2697","8,1875","0,09%"
"11/07/2014","8,2349","8,2102","8,2818","8,1960","0,00%"
"10/07/2014","8,2345","8,2130","8,2789","8,1843","0,06%"
"09/07/2014","8,2295","8,2081","8,2645","8,1818","-0,30%"
"08/07/2014","8,2542","8,2201","8,2694","8,1942","0,11%"
"07/07/2014","8,2455","8,2245","8,2873","8,2020","-0,11%"
"04/07/2014","8,2545","8,2436","8,2782","8,2054","0,10%"
"03/07/2014","8,2465","8,1987","8,2664","8,1684","0,30%"
"02/07/2014","8,2220","8,1752","8,2427","8,1687","0,12%"
"01/07/2014","8,2125","8,1787","8,2266","8,1506","0,24%"
"30/06/2014","8,1932","8,2064","8,2518","8,1549","-0,26%"
"27/06/2014","8,2143","8,2089","8,2760","8,1821","-0,42%"
"26/06/2014","8,2490","8,1991","8,2742","8,1895","0,10%"
"25/06/2014","8,2410","8,2320","8,2816","8,1786","-0,09%"
"24/06/2014","8,2485","8,2112","8,2933","8,1890","-0,01%"
"23/06/2014","8,2495","8,2299","8,3193","8,1990","-0,04%"
"20/06/2014","8,2532","8,2153","8,2887","8,1960","0,07%"
"19/06/2014","8,2475","8,2370","8,2717","8,1818","-0,08%"
"18/06/2014","8,2545","8,2491","8,2916","8,2019","-0,30%"
"17/06/2014","8,2790","8,2470","8,2952","8,2077","0,16%"
"16/06/2014","8,2655","8,2680","8,3051","8,2134","-0,20%"
"13/06/2014","8,2820","8,2467","8,3034","8,2134","0,24%"
"12/06/2014","8,2625","8,2477","8,3151","8,2207","-0,28%"
"11/06/2014","8,2855","8,2729","8,3036","8,2244","0,25%"
"10/06/2014","8,2651","8,2429","8,3047","8,2079","0,12%"
"09/06/2014","8,2550","8,2120","8,2724","8,1736","0,29%"
"06/06/2014","8,2310","8,1903","8,2535","8,1650","0,27%"
"05/06/2014","8,2089","8,2145","8,3186","8,1812","-0,53%"
"04/06/2014","8,2525","8,2006","8,2658","8,1845","0,33%"
"03/06/2014","8,2252","8,2447","8,2825","8,1816","-0,18%"
"02/06/2014","8,2404","8,2390","8,2778","8,1714","0,05%"
"30/05/2014","8,2365","8,2330","8,2653","8,1644","-0,18%"
"29/05/2014","8,2510","8,2400","8,2707","8,1763","-0,07%"
"28/05/2014","8,2565","8,1840","8,2698","8,1709","0,43%"
"27/05/2014","8,2209","8,1918","8,2640","8,1599","0,06%"
"26/05/2014","8,2161","8,2345","8,2636","8,1715","-0,23%"
"23/05/2014","8,2350","8,1715","8,2557","8,1690","0,39%"
"22/05/2014","8,2030","8,1920","8,2550","8,1455","-0,07%"
"21/05/2014","8,2085","8,1840","8,2460","8,1402","0,09%"
"20/05/2014","8,2010","8,1598","8,2243","8,1461","0,04%"
"19/05/2014","8,1980","8,1983","8,2183","8,1328","-0,20%"
"16/05/2014","8,2141","8,1800","8,2169","8,1402","0,36%"
"15/05/2014","8,1845","8,1474","8,2558","8,1341","-0,13%"
"14/05/2014","8,1950","8,2038","8,2237","8,1368","-0,06%"
"13/05/2014","8,2000","8,1767","8,2282","8,1131","0,25%"
"12/05/2014","8,1797","8,1172","8,1811","8,1094","0,24%"
"09/05/2014","8,1602","8,1160","8,2074","8,0790","0,33%"
"08/05/2014","8,1330","8,1028","8,1571","8,0102","0,40%"
"07/05/2014","8,1010","8,0946","8,1183","8,0340","0,05%"
"06/05/2014","8,0966","8,1197","8,1246","8,0267","-0,26%"
"05/05/2014","8,1180","8,1152","8,1376","8,0586","-0,04%"
"02/05/2014","8,1210","8,1060","8,1571","8,0614","-0,01%"
"01/05/2014","8,1220","8,0670","8,1250","8,0570","0,18%"
"30/04/2014","8,1077","8,1100","8,1786","8,0635","-0,33%"
"29/04/2014","8,1343","8,0763","8,1686","8,0632","0,23%"
"28/04/2014","8,1154","8,0962","8,1572","8,0563","-0,11%"
"25/04/2014","8,1247","8,1006","8,1556","8,0773","0,00%"
"24/04/2014","8,1246","8,0968","8,1749","8,0805","0,04%"
"23/04/2014","8,1214","8,1137","8,1731","8,0780","-0,07%"
"22/04/2014","8,1271","8,1475","8,1810","8,0923","-0,21%"
"21/04/2014","8,1441","8,1049","8,1794","8,0799","0,13%"
"18/04/2014","8,1332","8,1086","8,1646","8,0927","-0,01%"
"17/04/2014","8,1339","8,0957","8,1596","8,0586","0,02%"
"16/04/2014","8,1326","8,1092","8,1706","8,0661","-0,01%"
"15/04/2014","8,1333","8,1058","8,1883","8,0743","0,03%"
"14/04/2014","8,1307","8,0904","8,1801","8,0598","0,34%"
"11/04/2014","8,1028","8,0687","8,1520","8,0551","0,06%"
"10/04/2014","8,0981","8,1312","8,1557","8,0568","-0,44%"
"09/04/2014","8,1341","8,1181","8,1702","8,0809","-0,10%"
"08/04/2014","8,1421","8,1445","8,2018","8,0988","-0,33%"
"07/04/2014","8,1691","8,1595","8,2163","8,1308","-0,21%"
"04/04/2014","8,1867","8,1487","8,2338","8,1335","0,09%"
"03/04/2014","8,1797","8,1205","8,2225","8,0991","0,36%"
"02/04/2014","8,1505","8,1188","8,2005","8,0869","0,08%"
"01/04/2014","8,1441","8,1559","8,1997","8,0840","-0,14%"
"31/03/2014","8,1554","8,1523","8,2155","8,0876","-0,29%"
"28/03/2014","8,1793","8,1447","8,1975","8,1045","0,12%"
"27/03/2014","8,1692","8,1654","8,2196","8,1013","0,04%"
"26/03/2014","8,1660","8,1342","8,1694","8,0872","0,47%"
"25/03/2014","8,1276","8,1339","8,2099","8,0723","-0,15%"
"24/03/2014","8,1396","8,1129","8,1777","8,0942","-0,06%"
"21/03/2014","8,1442","8,1565","8,2020","8,0845","-0,33%"
"20/03/2014","8,1713","8,0995","8,1955","8,0774","0,58%"
"19/03/2014","8,1244","8,0395","8,1476","8,0270","0,60%"
"18/03/2014","8,0761","8,0455","8,1319","8,0239","0,01%"
"17/03/2014","8,0749","8,0559","8,1517","8,0199","-0,26%"
"14/03/2014","8,0959","8,0833","8,1548","8,0261","-0,14%"
"13/03/2014","8,1070","8,0663","8,1621","8,0101","0,20%"
"12/03/2014","8,0908","8,0868","8,1699","8,0347","-0,25%"
"11/03/2014","8,1108","8,0788","8,1560","8,0676","-0,16%"
"10/03/2014","8,1242","8,0787","8,1275","8,0582","0,30%"
"07/03/2014","8,1000","8,0753","8,1366","8,0493","-0,22%"
"06/03/2014","8,1181","8,1495","8,1887","8,0652","-0,75%"
"05/03/2014","8,1797","8,1675","8,1968","8,1308","0,05%"
"04/03/2014","8,1755","8,1719","8,1942","8,1137","0,04%"
"03/03/2014","8,1720","8,1249","8,2024","8,1108","0,41%"
"28/02/2014","8,1387","8,1975","8,2295","8,0935","-0,65%"
"27/02/2014","8,1919","8,1930","8,2377","8,1418","-0,04%"
"26/02/2014","8,1954","8,1793","8,2451","8,1119","0,29%"
"25/02/2014","8,1720","8,1370","8,2006","8,1084","0,08%"
"24/02/2014","8,1657","8,1350","8,2268","8,1067","-0,08%"
"21/02/2014","8,1725","8,1780","8,2045","8,1128","-0,16%"
"20/02/2014","8,1853","8,1487","8,2050","8,1089","0,13%"
"19/02/2014","8,1747","8,1249","8,1783","8,1075","0,14%"
"18/02/2014","8,1631","8,1756","8,2294","8,1067","-0,29%"
"17/02/2014","8,1869","8,1856","8,2006","8,1310","0,07%"
"14/02/2014","8,1809","8,1937","8,2625","8,1324","-0,24%"
"13/02/2014","8,2005","8,2356","8,2616","8,1439","-0,51%"
"12/02/2014","8,2429","8,2143","8,2731","8,1651","0,25%"
"11/02/2014","8,2223","8,2291","8,2395","8,1491","0,06%"
"10/02/2014","8,2175","8,2357","8,2582","8,1666","-0,23%"
"07/02/2014","8,2363","8,2068","8,2803","8,1773","-0,09%"
"06/02/2014","8,2437","8,2852","8,3334","8,1803","-0,36%"
"05/02/2014","8,2737","8,2545","8,3097","8,2113","-0,14%"
"04/02/2014","8,2852","8,2742","8,3113","8,2287","0,16%"
"03/02/2014","8,2723","8,3053","8,3403","8,2272","-0,35%"
"31/01/2014","8,3011","8,2594","8,3194","8,2144","0,41%"
"30/01/2014","8,2676","8,1763","8,2865","8,1608","0,53%"
"29/01/2014","8,2238","8,1802","8,2530","8,1519","0,21%"
"28/01/2014","8,2066","8,2158","8,2442","8,1523","0,02%"
"27/01/2014","8,2052","8,1989","8,2360","8,1391","0,05%"
"24/01/2014","8,2012","8,2029","8,2391","8,1277","0,09%"
"23/01/2014","8,1938","8,2614","8,2864","8,1523","-1,04%"
"22/01/2014","8,2800","8,2586","8,2978","8,2054","0,17%"
"21/01/2014","8,2661","8,2634","8,2938","8,2111","-0,06%"
"20/01/2014","8,2709","8,2740","8,2860","8,2261","-0,05%"
"17/01/2014","8,2750","8,1964","8,3031","8,1837","0,61%"
"16/01/2014","8,2247","8,2381","8,2824","8,1693","-0,25%"
"15/01/2014","8,2454","8,2007","8,2674","8,1621","0,45%"
"14/01/2014","8,2084","8,2046","8,2297","8,1570","-0,05%"
"13/01/2014","8,2124","8,2431","8,2506","8,1574","0,21%"
"10/01/2014","8,1950","8,1985","8,2708","8,1618","-0,48%"
"09/01/2014","8,2348","8,2526","8,2963","8,1860","-0,19%"
"08/01/2014","8,2508","8,2333","8,2943","8,1846","0,24%"
"07/01/2014","8,2309","8,2279","8,2853","8,1761","-0,07%"
"06/01/2014","8,2369","8,2491","8,2686","8,1764","-0,27%"
"03/01/2014","8,2594","8,1787","8,2626","8,1704","0,54%"
"02/01/2014","8,2151","8,1664","8,2391","8,1367","0,49%"
"01/01/2014","8,1748","8,1730","8,1805","8,1457","-0,05%"
